10;fuel_silo;3125.00;10.05;1550.00;2.26;0
10;radar_station;3132.00;9.80;1563.00;0.72;0
10;rocket_site;3134.00;9.80;1564.00;1.67;0
10;nuclear_reactor;3127.00;10.03;1550.00;5.79;0
12;arms_factory;3215.00;10.48;1662.00;5.81;0
12;arms_factory;3198.00;10.30;1685.00;2.54;0
12;arms_factory;3205.00;10.40;1675.00;5.21;0
12;arms_factory;3192.00;10.30;1684.00;1.59;0
12;arms_factory;3187.00;9.55;1681.00;4.25;0
12;arms_factory;3190.00;9.78;1677.00;0.99;0
12;industrial_complex;3193.00;10.00;1664.00;3.66;0
12;industrial_complex;3217.00;10.40;1677.00;0.04;0
12;industrial_complex;3213.00;10.53;1674.00;2.70;0
12;industrial_complex;3223.00;10.40;1670.00;5.72;0
12;industrial_complex;3197.00;10.30;1665.00;0.64;0
12;industrial_complex;3196.00;10.10;1662.00;4.76;0
12;air_base;3191.16;10.30;1665.39;2.61;0
12;naval_base;3187.00;9.50;1674.00;-1.82;1885
12;naval_base;3184.32;9.50;1669.84;-2.36;1885
12;naval_base;3185.17;9.50;1684.62;-1.97;1885
12;bunker;3225.60;10.40;1675.24;4.77;0
12;bunker;3191.00;10.18;1681.00;1.16;0
12;bunker;3217.00;10.50;1664.00;5.28;0
12;bunker;3209.00;10.30;1683.00;0.20;0
12;bunker;3199.71;10.30;1680.51;3.22;0
12;bunker;3214.00;10.60;1670.00;5.88;0
12;bunker;3197.00;10.28;1660.00;2.26;0
12;bunker;3190.06;9.90;1673.79;0.11;0
12;bunker;3189.42;9.80;1663.59;1.67;0
12;bunker;3201.00;10.40;1674.00;5.79;0
12;coastal_bunker;3187.00;9.50;1679.00;-1.57;0
12;coastal_bunker;3187.00;9.57;1671.00;-1.82;0
12;dockyard;3187.00;9.50;1678.00;-1.57;0
12;anti_air_building;3182.15;9.70;1665.54;5.44;0
12;anti_air_building;3196.34;10.30;1673.41;2.17;0
12;anti_air_building;3201.34;10.30;1684.29;3.38;0
12;synthetic_refinery;3230.00;9.85;1673.00;1.22;0
12;fuel_silo;3195.24;10.30;1668.52;5.34;0
12;radar_station;3208.00;10.50;1674.00;1.67;0
12;rocket_site;3219.00;10.40;1677.00;3.29;0
12;nuclear_reactor;3202.00;10.48;1670.00;5.95;0
13;industrial_complex;3206.00;9.93;1698.00;2.70;0
13;industrial_complex;3203.00;10.15;1713.00;5.72;0
13;industrial_complex;3183.00;9.70;1714.00;0.64;0
13;industrial_complex;3180.00;9.63;1709.00;4.76;0
13;industrial_complex;3203.00;9.73;1694.00;2.61;0
13;industrial_complex;3206.00;9.93;1698.00;2.71;0
13;air_base;3189.00;9.57;1694.00;0.55;0
13;naval_base;3180.00;9.50;1697.00;-0.54;1885
13;naval_base;3172.76;9.50;1710.19;-2.10;1660
13;naval_base;3195.96;9.50;1723.65;-3.16;1660
13;naval_base;3187.00;9.50;1690.00;-1.97;1885
13;naval_base;3184.92;9.60;1720.61;-2.50;1660
13;bunker;3195.00;9.70;1721.00;5.88;0
13;bunker;3209.00;10.40;1709.00;0.11;0
13;bunker;3210.00;10.40;1692.00;4.83;0
13;bunker;3196.00;10.03;1716.00;0.11;0
13;bunker;3197.00;10.25;1698.00;2.78;0
13;bunker;3209.00;10.30;1703.00;5.44;0
13;bunker;3182.00;9.70;1709.00;2.17;0
13;bunker;3181.00;9.68;1703.00;3.38;0
13;bunker;3184.00;9.68;1716.00;1.22;0
13;coastal_bunker;3174.00;9.50;1708.00;-0.54;0
13;coastal_bunker;3182.00;9.50;1695.00;-0.54;0
13;coastal_bunker;3178.00;9.53;1718.00;-2.36;0
13;coastal_bunker;3188.00;9.50;1695.00;-1.37;0
13;coastal_bunker;3202.00;9.55;1723.00;-2.36;0
13;dockyard;3173.00;9.50;1717.00;-2.60;0
13;anti_air_building;3177.00;9.70;1706.00;4.40;0
13;anti_air_building;3210.00;10.35;1690.00;0.78;0
13;anti_air_building;3197.00;10.28;1692.00;2.34;0
13;synthetic_refinery;3205.00;10.00;1715.00;0.18;0
13;fuel_silo;3199.00;9.70;1720.00;2.84;0
13;radar_station;3192.00;10.28;1705.00;5.96;0
13;rocket_site;3210.00;10.35;1690.00;2.24;0
13;nuclear_reactor;3185.00;9.70;1710.00;3.45;0
16;air_base;2850.00;9.80;1484.00;3.22;0
16;bunker;2851.00;9.78;1490.00;5.88;0
16;bunker;2842.00;9.80;1491.00;2.26;0
16;bunker;2838.00;9.80;1491.00;0.11;0
16;bunker;2849.00;9.80;1482.00;1.67;0
16;bunker;2853.00;9.80;1498.00;5.79;0
16;bunker;2837.00;9.80;1498.00;0.11;0
16;bunker;2854.00;9.80;1494.00;2.78;0
16;fuel_silo;2840.00;9.80;1491.00;5.34;0
16;radar_station;2839.00;9.80;1490.00;1.67;0
16;rocket_site;2845.00;9.80;1487.00;3.29;0
16;nuclear_reactor;2846.00;9.80;1493.00;5.95;0
19;arms_factory;2800.00;10.07;1418.00;3.21;0
19;arms_factory;2791.00;10.38;1391.00;4.77;0
19;arms_factory;2796.00;10.35;1400.00;1.16;0
19;arms_factory;2794.00;9.70;1415.00;5.28;0
19;arms_factory;2788.00;9.70;1405.00;0.20;0
19;arms_factory;2790.04;9.70;1415.68;3.22;0
19;industrial_complex;2790.00;10.07;1396.00;5.88;0
19;industrial_complex;2795.00;10.20;1406.00;2.26;0
19;industrial_complex;2799.00;9.90;1416.00;0.11;0
19;industrial_complex;2787.00;9.80;1392.00;1.67;0
19;industrial_complex;2793.00;10.28;1399.00;5.79;0
19;industrial_complex;2799.00;9.75;1410.00;0.71;0
19;air_base;2789.01;9.70;1421.58;4.83;0
19;naval_base;2784.00;9.50;1392.00;-1.74;8592
19;naval_base;2786.00;9.50;1408.00;-1.89;8592
19;naval_base;2788.00;9.50;1427.00;-3.28;5108
19;naval_base;2796.00;9.50;1418.00;-3.31;5108
19;naval_base;2798.00;9.50;1419.00;-2.11;5108
19;bunker;2797.00;10.35;1399.00;1.22;0
19;bunker;2787.00;9.70;1395.00;5.34;0
19;bunker;2788.00;9.70;1401.00;5.45;0
19;bunker;2792.00;9.70;1419.00;3.29;0
19;bunker;2800.00;10.10;1417.00;5.95;0
19;bunker;2790.94;9.70;1423.34;2.33;0
19;coastal_bunker;2793.00;9.68;1419.00;-3.31;0
19;coastal_bunker;2787.00;9.50;1419.00;-1.11;0
19;coastal_bunker;2798.00;9.50;1417.00;-2.11;0
19;coastal_bunker;2786.00;9.50;1402.00;-1.89;0
19;coastal_bunker;2785.00;9.50;1399.00;-1.74;0
19;dockyard;2792.00;9.53;1425.00;-3.28;0
19;anti_air_building;2788.00;9.73;1396.00;2.84;0
19;anti_air_building;2795.00;10.35;1402.00;5.50;0
19;anti_air_building;2795.00;9.70;1417.00;2.24;0
19;synthetic_refinery;2792.00;9.80;1408.00;3.45;0
19;fuel_silo;2789.00;9.55;1424.00;1.29;0
19;radar_station;2795.00;9.95;1408.00;4.79;0
19;rocket_site;2789.00;9.70;1402.00;5.51;0
19;nuclear_reactor;2798.00;9.75;1422.00;1.90;0
25;bunker;2825.00;9.93;1410.00;1.73;0
25;bunker;2824.00;9.88;1413.00;4.40;0
25;bunker;2825.00;9.98;1422.00;0.78;0
25;bunker;2815.00;9.88;1429.00;2.34;0
25;bunker;2828.00;10.00;1419.00;0.18;0
25;bunker;2840.00;10.03;1428.00;2.84;0
25;bunker;2811.00;10.15;1420.00;5.50;0
25;bunker;2812.00;10.00;1410.00;2.24;0
25;bunker;2824.00;9.90;1429.00;3.45;0
25;bunker;2835.00;10.03;1415.00;2.85;0
25;bunker;2818.00;10.00;1432.00;1.90;0
25;synthetic_refinery;2824.00;9.88;1411.00;1.80;0
25;fuel_silo;2832.00;10.03;1424.00;4.46;0
25;radar_station;2822.00;9.98;1420.00;0.63;0
25;rocket_site;2819.00;10.13;1423.00;2.41;0
27;arms_factory;2869.00;10.40;1467.00;2.17;0
27;arms_factory;2875.00;10.30;1450.00;3.38;0
27;arms_factory;2876.00;10.48;1457.00;1.22;0
27;arms_factory;2861.00;10.03;1475.00;5.34;0
27;arms_factory;2859.00;10.15;1466.00;5.45;0
27;arms_factory;2868.00;10.40;1463.00;3.29;0
27;air_base;2884.45;10.50;1463.30;2.14;0
27;bunker;2856.00;10.00;1462.00;0.18;0
27;bunker;2879.00;10.38;1456.00;5.50;0
27;bunker;2861.00;10.10;1451.00;2.24;0
27;bunker;2869.00;10.23;1454.00;3.45;0
27;bunker;2857.00;10.07;1472.00;1.29;0
27;bunker;2866.00;10.10;1469.00;2.85;0
27;bunker;2856.00;9.90;1479.00;1.90;0
27;bunker;2881.00;10.60;1463.00;6.02;0
27;bunker;2875.00;10.28;1471.00;6.12;0
27;bunker;2871.00;10.73;1460.00;3.96;0
27;anti_air_building;2861.00;10.10;1473.00;1.80;0
27;anti_air_building;2884.00;10.60;1468.00;4.46;0
27;anti_air_building;2863.00;10.20;1462.00;6.03;0
27;synthetic_refinery;2860.00;10.05;1458.00;2.41;0
27;fuel_silo;2875.00;10.30;1451.00;0.25;0
27;radar_station;2874.00;10.75;1465.00;2.80;0
27;rocket_site;2876.00;10.50;1458.00;4.47;0
27;nuclear_reactor;2863.00;10.23;1448.00;0.85;0
33;arms_factory;2824.00;9.80;1456.00;2.34;0
33;arms_factory;2833.00;10.03;1444.00;0.18;0
33;arms_factory;2840.00;9.98;1435.00;2.84;0
33;arms_factory;2833.00;9.85;1454.00;5.50;0
33;arms_factory;2843.00;10.03;1436.00;2.24;0
33;arms_factory;2825.00;9.80;1454.00;3.45;0
33;industrial_complex;2821.00;9.88;1445.00;1.29;0
33;industrial_complex;2836.00;9.98;1452.00;2.85;0
33;industrial_complex;2832.00;10.00;1440.00;5.51;0
33;industrial_complex;2826.00;9.80;1453.00;1.90;0
33;industrial_complex;2838.00;10.00;1440.00;6.02;0
33;industrial_complex;2837.00;9.90;1454.00;6.12;0
33;air_base;2839.00;10.00;1438.00;3.96;0
33;bunker;2839.00;10.00;1444.00;4.46;0
33;bunker;2831.00;10.00;1441.00;6.03;0
33;bunker;2814.00;9.85;1441.00;2.41;0
33;bunker;2826.00;9.80;1458.00;0.25;0
33;bunker;2829.00;9.80;1457.00;1.45;0
33;bunker;2843.00;10.00;1441.00;4.47;0
33;bunker;2829.00;9.85;1451.00;0.85;0
33;bunker;2834.00;9.95;1436.00;3.52;0
33;anti_air_building;2825.00;9.82;1449.00;5.08;0
33;anti_air_building;2842.00;10.00;1439.00;2.92;0
33;anti_air_building;2825.00;9.90;1445.00;5.58;0
33;synthetic_refinery;2843.00;10.00;1440.00;1.96;0
33;fuel_silo;2831.00;9.80;1455.00;4.98;0
33;radar_station;2831.00;10.07;1447.00;3.04;0
33;rocket_site;2828.00;9.80;1456.00;4.03;0
33;nuclear_reactor;2820.00;9.80;1446.00;0.41;0
34;arms_factory;2872.00;10.30;1523.00;2.84;0
34;arms_factory;2866.00;9.75;1528.00;5.50;0
34;arms_factory;2870.00;9.98;1525.00;2.24;0
34;arms_factory;2865.00;9.70;1531.00;3.45;0
34;arms_factory;2882.00;10.48;1530.00;1.29;0
34;arms_factory;2876.00;9.95;1527.00;2.85;0
34;industrial_complex;2878.00;10.15;1525.00;5.51;0
34;industrial_complex;2879.00;10.75;1521.00;1.90;0
34;industrial_complex;2867.00;9.80;1527.00;6.02;0
34;industrial_complex;2867.00;9.70;1530.00;6.12;0
34;industrial_complex;2871.00;9.82;1527.00;3.96;0
34;industrial_complex;2882.00;10.55;1529.00;1.80;0
34;air_base;2863.00;9.70;1530.00;4.46;0
34;bunker;2880.00;10.55;1523.00;6.03;0
34;bunker;2880.00;10.40;1526.00;2.41;0
34;bunker;2870.00;9.85;1526.00;0.25;0
34;bunker;2859.00;9.70;1530.00;1.45;0
34;bunker;2884.00;10.60;1530.00;4.47;0
34;anti_air_building;2872.00;9.98;1525.00;0.85;0
34;anti_air_building;2880.00;10.25;1532.00;3.52;0
34;anti_air_building;2874.00;9.82;1529.00;5.08;0
34;synthetic_refinery;2877.00;9.98;1527.00;2.92;0
34;fuel_silo;2873.00;10.28;1523.00;5.58;0
34;radar_station;2876.00;10.00;1526.00;2.34;0
34;rocket_site;2888.00;10.85;1530.00;4.98;0
34;nuclear_reactor;2871.00;9.80;1528.00;6.19;0
36;arms_factory;2906.00;9.70;1580.00;1.29;0
36;arms_factory;2905.00;9.70;1585.00;2.85;0
36;arms_factory;2903.26;9.60;1576.20;5.51;0
36;arms_factory;2895.22;9.60;1578.63;1.90;0
36;arms_factory;2892.74;9.70;1581.43;1.54;0
36;arms_factory;2915.00;9.70;1579.00;6.12;0
36;industrial_complex;2911.00;9.65;1584.00;3.96;0
36;industrial_complex;2913.00;9.70;1575.00;1.80;0
36;industrial_complex;2910.82;9.70;1586.30;4.46;0
36;industrial_complex;2909.00;9.70;1576.00;6.03;0
36;industrial_complex;2905.87;9.70;1582.64;2.41;0
36;industrial_complex;2899.77;9.60;1574.46;0.25;0
36;air_base;2902.00;9.60;1581.00;1.45;0
36;naval_base;2891.46;9.50;1583.53;-2.04;2752
36;naval_base;2905.31;9.70;1586.86;-3.18;2752
36;naval_base;2909.60;9.60;1588.78;-2.64;2752
36;bunker;2909.00;9.70;1584.00;5.08;0
36;bunker;2900.00;9.60;1580.00;2.92;0
36;bunker;2914.00;9.70;1573.00;5.58;0
36;bunker;2901.00;9.65;1584.00;1.96;0
36;bunker;2898.00;9.65;1583.00;4.98;0
36;coastal_bunker;2911.43;9.50;1589.26;-3.84;0
36;coastal_bunker;2897.94;9.50;1587.35;-2.94;0
36;coastal_bunker;2902.96;9.50;1587.29;-3.18;0
36;dockyard;2913.00;9.50;1588.00;-3.14;0
36;anti_air_building;2911.00;9.70;1579.00;4.63;0
36;anti_air_building;2895.00;9.70;1583.00;2.47;0
36;anti_air_building;2912.00;9.70;1580.00;5.14;0
36;synthetic_refinery;2914.00;9.70;1584.00;0.41;0
36;fuel_silo;2911.00;9.70;1581.00;4.54;0
36;radar_station;2904.00;9.68;1581.00;1.82;0
36;rocket_site;2906.42;9.60;1573.81;3.08;0
36;nuclear_reactor;2916.14;9.70;1581.88;3.44;0
37;arms_factory;2983.00;9.75;1631.00;5.51;0
37;arms_factory;2982.00;9.60;1618.00;1.90;0
37;arms_factory;2988.00;9.70;1638.00;6.02;0
37;arms_factory;2984.00;9.70;1632.00;6.12;0
37;arms_factory;2992.00;9.60;1619.00;3.96;0
37;arms_factory;2992.00;9.55;1616.00;1.80;0
37;industrial_complex;2985.00;9.70;1633.00;4.46;0
37;industrial_complex;2982.00;9.60;1631.00;6.03;0
37;industrial_complex;2982.00;9.60;1618.00;2.41;0
37;industrial_complex;2986.00;9.70;1634.00;0.25;0
37;industrial_complex;2984.00;9.70;1632.00;1.45;0
37;industrial_complex;2981.00;9.70;1619.00;4.47;0
37;air_base;2987.00;9.70;1631.00;0.85;0
37;naval_base;2986.00;9.50;1641.00;-2.36;2436
37;naval_base;2974.00;9.55;1620.00;0.00;8812
37;naval_base;2997.00;9.60;1631.00;1.19;2382
37;naval_base;3000.00;9.50;1636.00;0.79;2382
37;naval_base;2987.00;9.57;1617.00;-1.33;443
37;bunker;2985.00;9.70;1635.00;6.19;0
37;bunker;2996.00;9.70;1640.00;4.03;0
37;bunker;2968.00;9.70;1632.00;0.41;0
37;bunker;2973.00;9.68;1627.00;1.97;0
37;bunker;2995.00;9.55;1628.00;4.63;0
37;bunker;2992.00;9.60;1619.00;2.47;0
37;coastal_bunker;2996.00;9.55;1634.00;1.19;0
37;coastal_bunker;2968.00;9.50;1620.00;0.00;0
37;coastal_bunker;3001.00;9.53;1646.00;-3.34;0
37;coastal_bunker;2997.00;9.50;1620.00;1.43;0
37;coastal_bunker;2985.00;9.50;1627.00;-2.36;0
37;dockyard;2994.00;9.53;1618.00;1.43;0
37;anti_air_building;2992.00;9.70;1632.00;4.19;0
37;anti_air_building;2984.00;9.70;1635.00;0.92;0
37;anti_air_building;2995.00;9.70;1644.00;3.59;0
37;synthetic_refinery;2991.00;9.70;1633.00;6.25;0
37;fuel_silo;2982.00;9.75;1636.00;2.64;0
37;radar_station;2981.00;9.50;1630.00;0.59;0
37;rocket_site;2991.00;9.70;1634.00;2.04;0
37;nuclear_reactor;2992.00;9.70;1632.00;4.70;0
39;arms_factory;2973.00;14.80;1443.00;3.96;0
39;arms_factory;2977.00;12.73;1437.00;1.80;0
39;arms_factory;2976.00;13.10;1437.00;4.46;0
39;arms_factory;2982.00;13.25;1439.00;6.03;0
39;arms_factory;2980.00;12.70;1439.00;2.41;0
39;arms_factory;2979.00;12.68;1439.00;0.25;0
39;industrial_complex;2978.00;14.20;1442.00;1.45;0
39;industrial_complex;2975.00;14.48;1442.00;4.47;0
39;industrial_complex;2974.00;13.75;1437.00;0.85;0
39;industrial_complex;2977.00;12.57;1436.00;3.52;0
39;industrial_complex;2974.00;13.28;1436.00;5.08;0
39;industrial_complex;2983.00;13.32;1438.00;2.92;0
39;air_base;2981.00;12.68;1438.00;5.58;0
39;bunker;2973.00;14.53;1442.00;1.96;0
39;bunker;2985.00;14.07;1439.00;4.98;0
39;bunker;2978.00;12.15;1434.00;6.19;0
39;anti_air_building;2972.00;13.40;1436.00;4.03;0
39;anti_air_building;2971.00;13.38;1436.00;0.41;0
39;anti_air_building;2978.00;12.55;1438.00;1.97;0
39;synthetic_refinery;2981.00;12.50;1437.00;4.63;0
39;fuel_silo;2980.00;12.32;1437.00;2.47;0
39;radar_station;2982.00;13.25;1439.00;5.93;0
39;rocket_site;2972.00;14.30;1441.00;0.41;0
39;nuclear_reactor;2975.00;12.55;1435.00;4.54;0
40;arms_factory;4054.00;9.90;1557.00;4.46;0
40;arms_factory;4103.00;11.00;1549.00;6.03;0
40;arms_factory;4129.00;10.05;1565.00;2.41;0
40;arms_factory;4147.00;10.28;1577.00;0.25;0
40;arms_factory;4128.00;10.20;1583.00;1.45;0
40;arms_factory;4112.00;10.20;1598.00;4.47;0
40;industrial_complex;4082.00;10.00;1577.00;0.85;0
40;industrial_complex;4043.00;9.85;1591.00;3.52;0
40;industrial_complex;4066.00;10.00;1558.00;5.08;0
40;industrial_complex;4066.00;10.00;1600.00;2.92;0
40;industrial_complex;4040.00;10.32;1571.00;5.58;0
40;industrial_complex;4070.00;10.07;1557.00;1.96;0
40;air_base;4078.00;9.90;1581.00;4.98;0
40;bunker;4092.00;10.00;1567.00;6.19;0
40;bunker;4129.00;10.28;1579.00;4.03;0
40;bunker;4130.00;10.35;1598.00;0.41;0
40;bunker;4085.00;10.00;1541.00;1.97;0
40;bunker;4130.00;9.93;1562.00;4.63;0
40;bunker;4036.00;10.50;1580.00;2.47;0
40;bunker;4077.00;9.80;1583.00;5.14;0
40;bunker;4123.00;10.30;1592.00;0.41;0
40;bunker;4116.00;11.28;1555.00;4.54;0
40;bunker;4059.00;9.85;1568.00;0.92;0
40;bunker;4150.00;10.45;1563.00;2.48;0
40;bunker;4065.00;10.00;1556.00;5.14;0
40;anti_air_building;4086.00;10.00;1543.00;2.98;0
40;anti_air_building;4106.00;9.90;1589.00;4.19;0
40;anti_air_building;4158.00;10.60;1575.00;0.92;0
40;synthetic_refinery;4107.00;10.75;1555.00;3.59;0
40;fuel_silo;4095.00;10.03;1564.00;6.25;0
40;radar_station;4094.00;9.90;1573.00;4.29;0
40;rocket_site;4101.00;12.23;1539.00;5.65;0
40;nuclear_reactor;4124.00;10.38;1555.00;2.04;0
43;arms_factory;3127.00;9.80;1482.00;0.85;0
43;arms_factory;3119.00;10.05;1470.00;3.52;0
43;arms_factory;3123.00;10.20;1471.00;5.08;0
43;arms_factory;3121.00;10.15;1476.00;2.92;0
43;arms_factory;3139.00;9.80;1486.00;5.58;0
43;arms_factory;3136.00;9.80;1484.00;1.96;0
43;industrial_complex;3115.00;9.75;1470.00;4.98;0
43;industrial_complex;3126.00;9.73;1470.00;6.19;0
43;industrial_complex;3126.00;9.80;1479.00;4.03;0
43;industrial_complex;3142.00;9.95;1485.00;0.41;0
43;industrial_complex;3132.00;9.80;1484.00;1.97;0
43;industrial_complex;3130.00;9.70;1470.00;4.63;0
43;air_base;3122.00;10.15;1470.00;2.47;0
43;bunker;3122.00;9.78;1479.00;5.14;0
43;bunker;3132.00;9.70;1478.00;0.41;0
43;bunker;3112.00;9.78;1466.00;4.54;0
43;bunker;3112.00;9.80;1463.00;0.92;0
43;bunker;3135.00;9.80;1486.00;2.48;0
43;bunker;3141.00;9.85;1485.00;5.14;0
43;bunker;3125.00;9.70;1467.00;2.98;0
43;anti_air_building;3131.00;9.80;1487.00;4.19;0
43;anti_air_building;3130.00;9.70;1474.00;0.92;0
43;anti_air_building;3111.00;9.80;1464.00;3.59;0
43;synthetic_refinery;3119.00;9.80;1462.00;6.25;0
43;fuel_silo;3115.00;9.80;1460.00;2.64;0
43;radar_station;3129.00;9.70;1472.00;0.59;0
43;rocket_site;3127.00;9.70;1474.00;2.04;0
43;nuclear_reactor;3115.00;9.73;1467.00;4.70;0
45;arms_factory;3115.00;9.75;1438.00;5.58;0
45;arms_factory;3110.00;10.28;1431.00;1.96;0
45;arms_factory;3106.00;9.82;1429.00;4.98;0
45;arms_factory;3113.00;9.90;1434.00;6.19;0
